Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
708665133,48,F,3,High School,Single,NY,91750,Yes,no,no,Cellular,Businessman,47309.0,1.0
708666258,49,F,4,Graduate,Married,CA,91750,No,no,no,Unknown,Businessman,13305.0,1.0
708668283,54,F,1,High School,Single,FL,91750,No,yes,no,Unknown,Businessman,94093.0,1.0
708669408,32,M,2,High School,Married,CA,91750,No,yes,yes,Cellular,Retirees,94093.0,1.0
708670608,49,M,3,High School,Married,FL,91750,No,yes,no,Cellular,Govt,94093.0,1.0
708671733,51,M,2,Doctorate,Married,NY,91750,No,yes,no,Cellular,Govt,50004.0,1.0
708672708,43,F,5,Uneducated,Married,CA,91750,No,yes,no,Cellular,Businessman,46921.0,3.0
708679383,53,F,3,Uneducated,Married,NY,91750,Yes,no,no,Unknown,Businessman,15566.0,3.0
708680583,50,M,1,Uneducated,Married,FL,91750,Yes,yes,no,Cellular,Businessman,19558.0,1.0
708681708,49,F,4,Uneducated,Married,NY,91750,Yes,no,no,Cellular,Selfemployeed,19558.0,3.0
708682908,42,M,2,Graduate,Married,TX,91750,No,yes,no,Cellular,Selfemployeed,23705.0,3.0
708684108,48,F,3,Uneducated,Married,NY,91750,No,no,no,Cellular,Retirees,23705.0,1.0
708687483,47,F,3,Graduate,Single,CA,91750,No,yes,yes,Cellular,Selfemployeed,14975.0,3.0
708688608,48,F,3,Post-Graduate,Single,TX,91750,No,yes,no,Unknown,Selfemployeed,14975.0,3.0
708689958,31,M,1,Post-Graduate,Married,FL,91750,No,yes,no,Cellular,Selfemployeed,76589.0,3.0
708692583,43,F,1,Post-Graduate,Married,FL,91750,Yes,yes,no,Cellular,Selfemployeed,25474.0,2.0
708693558,51,M,2,High School,Married,CA,91750,Yes,yes,no,Cellular,Govt,102868.0,3.0
708694983,54,F,1,Graduate,Married,NY,91750,Yes,no,no,Cellular,Businessman,183156.0,2.0
708697983,46,M,0,Graduate,Single,TX,91750,No,yes,no,Unknown,Businessman,116731.0,2.0
708699108,46,M,3,Graduate,Married,NY,91750,No,no,no,Cellular,Businessman,47266.0,2.0
708701358,37,M,3,High School,Married,NJ,91750,Yes,no,no,Cellular,Businessman,47266.0,2.0
708702258,41,F,1,Graduate,Married,FL,91750,No,no,no,Cellular,Businessman,32691.0,2.0
708703308,40,F,3,Graduate,Married,TX,91750,Yes,no,no,Cellular,Govt,32691.0,3.0
708704433,52,F,1,Uneducated,Single,TX,91750,No,yes,no,Cellular,Govt,32691.0,2.0
708705783,50,F,3,Uneducated,Married,NY,91750,No,no,no,Cellular,Govt,30977.0,2.0
708706833,37,F,2,High School,Married,FL,91750,No,no,no,Cellular,Selfemployeed,37378.0,3.0
708707808,47,F,3,Graduate,Married,CA,91750,No,no,yes,Cellular,Selfemployeed,37378.0,3.0
708708858,32,F,0,Uneducated,Married,TX,91750,No,yes,no,Cellular,Selfemployeed,29521.0,2.0
708710283,49,F,2,High School,Single,MA,91750,No,no,no,Cellular,Businessman,14975.0,3.0
708711483,26,F,0,Unknown,Single,MI,91750,No,no,no,Cellular,Selfemployeed,14975.0,2.0
708712833,38,M,5,Unknown,Single,FL,91750,No,no,no,Cellular,Govt,64708.0,2.0
708714108,38,F,3,Post-Graduate,Single,CA,91750,No,no,no,Cellular,Govt,17936.0,2.0
708720558,57,M,1,High School,Married,NY,91750,No,no,no,Telephone,Govt,41858.0,2.0
708721533,39,M,1,High School,Married,FL,91750,No,no,no,Telephone,Govt,34283.0,2.0
708722583,44,F,4,Graduate,Single,TX,91750,No,no,yes,Telephone,Govt,34283.0,3.0
708723858,45,F,0,Graduate,Single,FL,91750,Yes,no,no,Cellular,Selfemployeed,43493.0,3.0
708724908,38,F,3,Unknown,Married,FL,91750,Yes,yes,no,Cellular,Govt,23265.0,3.0
708726708,47,F,4,Uneducated,Single,UT,91750,No,no,no,Cellular,Businessman,23265.0,3.0
708727983,58,F,0,Doctorate,Single,CA,91750,No,no,no,Cellular,Businessman,34410.0,2.0
708731658,31,F,0,Doctorate,Single,NY,91750,No,yes,no,Cellular,Selfemployeed,21900.0,2.0
708733983,49,F,2,High School,Single,CA,91750,No,yes,no,Unknown,Selfemployeed,21900.0,2.0
708735183,51,F,2,Uneducated,Single,NY,91750,No,no,yes,Cellular,Selfemployeed,24977.0,2.0
708736608,40,F,4,Unknown,Married,IL,91750,No,yes,yes,Cellular,Selfemployeed,15508.0,2.0
708740808,33,F,3,Unknown,Married,FL,91750,No,yes,no,Cellular,Selfemployeed,15508.0,3.0
708741633,44,F,3,Unknown,Single,TX,91750,No,yes,no,Unknown,Retirees,15508.0,2.0
708744933,43,F,4,Unknown,Single,NY,91750,No,yes,no,Unknown,Govt,17205.0,2.0
708745983,51,M,2,Unknown,Married,NY,91750,No,no,no,Unknown,Businessman,74175.0,2.0
708747708,45,F,3,Graduate,Married,CA,91750,No,yes,yes,Cellular,Retirees,28863.0,2.0
708748833,46,M,2,Graduate,Married,TX,91750,No,no,no,Cellular,Retirees,117419.0,3.0
708753633,42,M,1,Graduate,Married,NY,91750,No,no,no,Cellular,Retirees,63794.0,3.0
708754833,51,M,3,Unknown,Married,NY,91750,Yes,no,no,Cellular,Govt,69537.0,3.0
708757233,43,F,3,Graduate,Single,NY,91750,No,no,no,Unknown,Govt,45996.0,3.0
708758658,51,M,2,Graduate,Married,NY,91750,No,yes,no,Unknown,Businessman,45996.0,2.0
708759408,48,F,3,Post-Graduate,Married,NY,91750,No,no,no,Cellular,Businessman,201292.0,2.0
708760458,45,F,3,Doctorate,Married,TX,91750,No,no,yes,Cellular,Businessman,40495.0,2.0
708761733,54,M,5,Doctorate,Married,NY,91750,No,yes,no,Cellular,Retirees,61406.0,2.0
708765933,54,M,4,High School,Single,CA,91750,No,yes,no,Telephone,Retirees,82220.0,2.0
708768258,47,M,3,Unknown,Married,FL,91750,No,no,no,Cellular,Retirees,73891.0,2.0
708770883,49,M,4,Post-Graduate,Married,TX,91750,No,yes,no,Cellular,Businessman,209698.0,3.0
708772308,37,F,3,High School,Married,NY,91750,No,no,no,Unknown,Businessman,46820.0,2.0
708773583,42,F,3,Graduate,Single,MA,91750,No,no,no,Cellular,Selfemployeed,46820.0,2.0
708774708,41,M,2,Uneducated,Single,TX,91750,Yes,yes,no,Cellular,Selfemployeed,43782.0,3.0
708776658,46,M,2,Post-Graduate,Single,HI,91750,Yes,no,no,Cellular,Govt,62818.0,2.0
708780783,44,M,5,Graduate,Single,CA,91750,No,no,no,Cellular,Govt,76257.0,2.0
708784083,43,F,3,Graduate,Married,CA,91750,No,no,yes,Cellular,Selfemployeed,57111.0,3.0
708784908,54,M,4,Unknown,Married,CA,91750,No,no,no,Cellular,Selfemployeed,62468.0,2.0
708788583,52,F,2,Post-Graduate,Single,NY,91750,No,yes,no,Cellular,Selfemployeed,9535.0,2.0
708790833,36,F,4,Unknown,Single,NY,91750,No,yes,yes,Cellular,Selfemployeed,9535.0,2.0
708793008,50,F,1,Graduate,Married,NY,91750,No,no,no,Cellular,Govt,35416.0,2.0
708794133,51,F,4,Graduate,Married,NY,91750,Yes,yes,yes,Cellular,Govt,35416.0,2.0
708796458,48,F,4,High School,Married,CA,91750,Yes,no,no,Telephone,Govt,34232.0,2.0
708797583,45,F,3,Uneducated,Married,TX,91750,Yes,yes,no,Telephone,Govt,29848.0,3.0
708798483,52,F,2,Uneducated,Married,FL,91750,Yes,no,no,Telephone,Govt,29848.0,3.0
708799983,47,F,4,Uneducated,Married,NY,91750,Yes,no,no,Cellular,Selfemployeed,14975.0,3.0
708801108,37,F,2,Uneducated,Married,FL,91750,Yes,no,no,Cellular,Businessman,21709.0,3.0
708804633,49,F,3,Uneducated,Married,TX,91750,No,yes,no,Cellular,Govt,33335.0,2.0
708805908,39,M,2,Uneducated,Married,NY,91750,No,no,no,Cellular,Govt,43340.0,2.0
708807483,39,F,2,Unknown,Single,NY,91750,Yes,no,no,Cellular,Govt,43340.0,2.0
708809283,35,F,3,Unknown,Married,NY,91750,Yes,yes,no,Cellular,Govt,27044.0,2.0
708811233,54,F,2,Unknown,Single,TX,91750,No,yes,no,Cellular,Businessman,50549.0,2.0
708812133,56,F,0,Graduate,Married,NY,91750,No,no,no,Cellular,Businessman,50549.0,3.0
708813033,44,F,4,Graduate,Single,NY,91750,No,yes,yes,Cellular,Businessman,34492.0,2.0
708816408,32,F,1,Unknown,Single,TX,91750,Yes,yes,no,Unknown,Businessman,34492.0,2.0
708817608,48,F,2,Uneducated,Married,NY,91750,No,no,no,Cellular,Selfemployeed,53960.0,2.0
708818508,39,F,4,Uneducated,Married,MA,91750,No,no,no,Cellular,Selfemployeed,59846.0,3.0
708820308,49,F,2,Uneducated,Married,NY,91750,No,no,no,Unknown,Selfemployeed,11956.0,3.0
708821733,44,M,5,Unknown,Married,AZ,90025,No,yes,no,Unknown,Govt,81981.0,3.0
708822783,50,M,3,Unknown,Married,TX,91750,No,yes,no,Unknown,Selfemployeed,81981.0,3.0
708823908,47,F,5,Doctorate,Married,FL,91750,No,no,no,Cellular,Businessman,55237.0,2.0
708824958,49,F,3,Unknown,Married,FL,91750,No,no,no,Cellular,Businessman,55745.0,2.0
708826158,50,M,3,High School,Single,CA,91750,No,yes,yes,Cellular,Govt,115410.0,2.0
708828258,36,F,2,Unknown,Single,FL,91750,No,no,no,Cellular,Selfemployeed,11974.0,3.0
708829758,62,F,1,Unknown,Single,CA,91750,No,yes,no,Cellular,Retirees,44199.0,3.0
708831858,53,F,4,Unknown,Married,AK,72023,No,no,yes,Unknown,Govt,15554.0,2.0
708833133,44,F,2,High School,Unknown,TX,91750,No,yes,yes,Unknown,Govt,15554.0,2.0
708834483,60,F,1,Uneducated,Married,TX,91750,No,no,yes,Unknown,Businessman,15554.0,2.0
708837858,45,M,2,Unknown,Married,NJ,91750,No,no,no,Unknown,Retirees,35361.0,3.0
708838908,42,F,4,Uneducated,Married,NJ,91750,Yes,no,no,Telephone,Retirees,35361.0,3.0
708841233,40,M,2,Graduate,Married,NY,91750,Yes,no,no,Cellular,Retirees,111748.0,3.0
708846183,42,F,5,Graduate,Married,CA,91750,Yes,yes,no,Cellular,Retirees,47375.0,2.0
708848208,29,M,0,Graduate,Married,WA,91750,Yes,no,no,Cellular,Retirees,54203.0,1.0
708849858,45,F,2,Graduate,Married,CA,91750,Yes,no,no,Cellular,Retirees,40306.0,3.0
708856983,47,F,3,Doctorate,Unknown,TX,91750,No,yes,yes,Cellular,Selfemployeed,1250.0,2.0
708859158,54,F,3,Doctorate,Married,CA,91750,No,no,yes,Cellular,Selfemployeed,58286.0,1.0
708860358,39,F,3,Uneducated,Single,NY,91750,No,no,no,Cellular,Selfemployeed,14975.0,2.0
708862233,35,M,3,Doctorate,Married,TX,91750,No,yes,no,Cellular,Selfemployeed,13428.0,2.0
708863733,39,F,3,Doctorate,Married,FL,91750,No,no,no,Cellular,Selfemployeed,13428.0,1.0
708864708,47,F,3,Unknown,Married,TX,91750,No,yes,no,Cellular,Selfemployeed,13428.0,3.0
708866133,53,M,4,Unknown,Married,TX,91750,No,no,no,Cellular,Businessman,173245.0,2.0
708867408,62,F,0,Uneducated,Married,NY,91750,No,yes,yes,Unknown,Businessman,20717.0,1.0
708868233,48,F,2,Uneducated,Married,CA,91750,No,no,yes,Unknown,Selfemployeed,2565.0,1.0
708869283,64,M,0,Graduate,Single,FL,91750,No,yes,no,Unknown,Selfemployeed,38381.0,3.0
708870408,41,M,2,Post-Graduate,Single,TX,91750,No,yes,no,Cellular,Selfemployeed,55954.0,2.0
708871158,61,F,0,High School,Single,NJ,91750,No,no,no,Unknown,Selfemployeed,38205.0,1.0
708873183,36,M,1,Uneducated,Unknown,NY,91750,No,no,no,Cellular,Businessman,214196.0,1.0
708874533,43,F,3,Uneducated,Married,CA,91750,No,no,no,Cellular,Selfemployeed,1250.0,2.0
708876183,49,F,4,Doctorate,Married,TX,91750,Yes,yes,no,Cellular,Selfemployeed,41046.0,2.0
708877458,51,M,3,Graduate,Married,NY,91750,Yes,yes,no,Cellular,Govt,110092.0,2.0
708878508,51,F,0,Uneducated,Married,TX,91750,Yes,yes,no,Cellular,Selfemployeed,14975.0,2.0
708879483,51,M,3,Graduate,Married,NY,91750,No,yes,no,Cellular,Retirees,138234.0,2.0
708880683,52,M,2,Graduate,Married,CA,90025,No,no,no,Cellular,Retirees,138234.0,3.0
708881583,47,M,3,High School,Married,CA,91750,No,no,no,Cellular,Retirees,116501.0,3.0
708884658,47,M,3,Uneducated,Married,CA,91750,No,no,no,Cellular,Govt,79857.0,3.0
708885558,55,F,1,Uneducated,Married,FL,91750,No,yes,no,Cellular,Govt,58619.0,2.0
708886533,40,M,3,Graduate,Unknown,NY,91750,No,no,no,Cellular,Govt,58619.0,2.0
708887433,40,F,3,Uneducated,Unknown,CA,91750,No,no,yes,Cellular,Govt,35079.0,2.0
708888633,48,F,4,Graduate,Single,NY,91750,Yes,no,no,Cellular,Businessman,31826.0,3.0
708890133,40,M,4,High School,Married,GA,91750,Yes,no,no,Cellular,Retirees,73068.0,2.0
708890958,39,F,2,Graduate,Married,TX,91750,Yes,no,no,Cellular,Retirees,54491.0,2.0
708892833,55,F,3,Graduate,Unknown,NY,91750,No,yes,no,Cellular,Selfemployeed,1250.0,2.0
708894183,46,M,3,Graduate,Unknown,CA,91750,Yes,no,no,Cellular,Selfemployeed,64783.0,2.0
708895158,40,F,4,Uneducated,Unknown,NY,91750,Yes,yes,no,Cellular,Selfemployeed,12604.0,3.0
708897408,42,M,3,High School,Single,FL,91750,Yes,no,no,Cellular,Selfemployeed,75347.0,2.0
708899283,58,M,2,High School,Single,CA,91750,Yes,yes,no,Telephone,Retirees,85352.0,2.0
708900408,42,F,1,High School,Single,NJ,91750,Yes,no,no,Cellular,Retirees,59307.0,3.0
708902883,60,F,0,High School,Single,TX,91750,No,yes,no,Unknown,Govt,105037.0,3.0
708905733,49,M,3,High School,Single,CA,91750,No,no,no,Cellular,Selfemployeed,105037.0,3.0
708907833,49,M,3,Unknown,Single,CA,91750,No,no,no,Cellular,Selfemployeed,108540.0,3.0
708908883,56,M,2,Unknown,Single,CA,91750,No,yes,no,Cellular,Businessman,28751.0,3.0
708911508,48,F,1,Unknown,Married,TX,91750,No,yes,yes,Cellular,Businessman,28751.0,2.0
708913233,50,F,0,Graduate,Married,NY,91750,Yes,yes,no,Cellular,Govt,28751.0,2.0
708916083,40,F,3,Uneducated,Married,TX,91750,No,yes,no,Cellular,Govt,28751.0,2.0
708917133,44,M,4,Unknown,Married,FL,91750,Yes,no,no,Cellular,Govt,34367.0,2.0
708918558,26,F,0,Unknown,Married,NY,91750,Yes,yes,no,Cellular,Selfemployeed,34367.0,2.0
708923658,48,M,3,Unknown,Married,TX,91750,Yes,yes,no,Cellular,Selfemployeed,63958.0,3.0
708924783,46,F,4,Unknown,Single,NY,91750,Yes,no,no,Cellular,Selfemployeed,47867.0,3.0
708927108,50,F,4,Uneducated,Single,CA,91750,Yes,yes,yes,Cellular,Selfemployeed,6550.0,3.0
708928008,58,F,3,Graduate,Married,CA,91750,Yes,yes,no,Cellular,Retirees,48210.0,3.0
708928908,48,M,3,Graduate,Unknown,FL,91750,Yes,yes,no,Unknown,Retirees,94220.0,1.0
708931908,65,F,1,Uneducated,Single,NJ,91750,Yes,no,no,Unknown,Selfemployeed,14975.0,2.0
708937608,52,M,4,Uneducated,Married,FL,91750,No,no,no,Unknown,Selfemployeed,69882.0,2.0
708938508,56,F,1,Uneducated,Married,NY,91750,No,no,yes,Cellular,Selfemployeed,237248.0,1.0
708942408,44,F,1,Uneducated,Married,FL,91750,No,yes,no,Cellular,Businessman,237248.0,3.0
708944958,48,M,2,Unknown,Unknown,FL,91750,No,no,no,Cellular,Businessman,70868.0,2.0
708946008,42,F,3,Unknown,Married,NY,91750,No,yes,yes,Unknown,Businessman,31006.0,2.0
708947208,43,F,2,High School,Married,FL,91750,No,no,no,Unknown,Selfemployeed,31006.0,2.0
708948483,46,M,4,High School,Single,TX,91750,Yes,yes,no,Cellular,Selfemployeed,114524.0,1.0
708949908,37,F,2,Graduate,Married,FL,91750,No,no,yes,Cellular,Businessman,21137.0,2.0
708952758,46,M,5,Uneducated,Unknown,TX,91750,Yes,yes,no,Cellular,Businessman,83512.0,2.0
708953883,59,F,0,Unknown,Married,TX,91750,No,yes,no,Cellular,Selfemployeed,2565.0,3.0
708957183,44,F,5,Post-Graduate,Married,CA,91750,No,no,no,Cellular,Selfemployeed,23360.0,2.0
708959583,29,F,0,Post-Graduate,Married,CA,91750,No,yes,no,Cellular,Selfemployeed,37173.0,2.0
708960858,50,M,2,Graduate,Married,FL,91750,No,no,no,Cellular,Selfemployeed,114990.0,2.0
708963258,37,M,3,Graduate,Unknown,NY,91750,No,no,no,Cellular,Businessman,114990.0,1.0
708964683,50,M,2,Graduate,Married,NY,91750,No,yes,no,Cellular,Businessman,5525.0,1.0
708967608,50,F,4,Unknown,Married,NJ,91750,No,yes,no,Cellular,Selfemployeed,5525.0,1.0
708968733,53,M,3,Unknown,Married,NJ,91750,No,no,no,Cellular,Selfemployeed,68004.0,1.0
708969633,47,M,1,Graduate,Married,NJ,91750,No,yes,no,Cellular,Retirees,68004.0,1.0
708971583,41,F,5,Post-Graduate,Married,CA,91750,No,no,no,Cellular,Retirees,14897.0,1.0
708972783,42,F,3,Graduate,Married,TX,91750,No,no,no,Cellular,Retirees,212974.0,1.0
708974283,55,F,2,Graduate,Married,FL,91750,No,no,no,Unknown,Businessman,212974.0,3.0
708976908,45,F,3,Graduate,Married,NY,91750,No,no,no,Cellular,Businessman,22074.0,2.0
708980283,52,F,3,Uneducated,Single,TX,91750,No,yes,yes,Cellular,Businessman,5225.0,2.0
708982158,47,F,3,Uneducated,Single,NY,91750,Yes,no,no,Cellular,Businessman,5225.0,1.0
708983658,38,F,2,Uneducated,Single,TX,91750,Yes,yes,no,Cellular,Selfemployeed,5225.0,2.0
708989358,41,M,2,Uneducated,Single,TX,91750,No,yes,no,Cellular,Selfemployeed,60076.0,2.0
708992733,54,M,1,High School,Married,CA,91750,No,no,no,Cellular,Selfemployeed,82470.0,1.0
708995283,37,M,2,Graduate,Married,TX,91750,No,no,no,Cellular,Govt,82470.0,1.0
708996708,49,F,3,Graduate,Single,NV,91750,No,yes,no,Unknown,Businessman,219327.0,3.0
708997833,30,M,0,Graduate,Married,IA,91750,Yes,yes,no,Cellular,Retirees,51569.0,1.0
708998583,48,M,3,Uneducated,Single,TX,91750,No,yes,no,Cellular,Selfemployeed,51569.0,1.0
709000008,49,F,3,Uneducated,Married,CA,91750,No,no,no,Cellular,Govt,21170.0,1.0
709005633,51,F,3,High School,Married,CA,91750,No,no,no,Unknown,Govt,21675.0,3.0
709007883,45,M,4,High School,Married,CA,90266,Yes,no,no,Unknown,Govt,172725.0,1.0
709008708,43,M,3,Unknown,Married,TX,91750,Yes,no,no,Unknown,Govt,20130.0,1.0
709009833,48,M,1,Unknown,Married,NY,91750,Yes,no,no,Cellular,Selfemployeed,20130.0,2.0
709012083,51,F,3,Unknown,Married,CA,91750,Yes,no,no,Cellular,Selfemployeed,20130.0,2.0
709013208,45,F,4,Unknown,Married,FL,91750,Yes,yes,no,Cellular,Selfemployeed,59739.0,2.0
709014558,43,F,3,Unknown,Married,FL,91750,Yes,yes,no,Cellular,Govt,59739.0,2.0
709015833,42,M,4,Uneducated,Married,CA,90291,No,no,no,Cellular,Govt,122030.0,3.0
709017258,38,F,3,High School,Married,FL,91750,Yes,no,no,Cellular,Govt,33205.0,1.0
709019283,46,M,3,Graduate,Single,NY,91750,No,yes,no,Cellular,Govt,108579.0,1.0
709022883,50,F,2,Post-Graduate,Single,FL,91750,No,no,no,Cellular,Govt,55531.0,3.0
709025583,39,F,2,Unknown,Single,TX,91750,Yes,yes,no,Cellular,Selfemployeed,6550.0,1.0
709028208,43,F,4,High School,Single,NY,91750,Yes,no,no,Cellular,Businessman,36669.0,1.0
709029408,37,F,1,High School,Single,FL,91750,Yes,yes,no,Cellular,Selfemployeed,14975.0,1.0
709035708,56,F,2,High School,Single,TX,91750,No,yes,no,Cellular,Govt,16430.0,3.0
709039533,43,F,3,High School,Single,FL,91750,No,yes,no,Cellular,Selfemployeed,43162.0,2.0
709040508,43,F,2,High School,Single,FL,91750,No,no,no,Unknown,Govt,24111.0,2.0
709042908,45,F,3,High School,Single,TX,91750,Yes,no,yes,Unknown,Selfemployeed,47088.0,2.0
709044183,47,F,3,Uneducated,Single,TX,91750,No,no,no,Cellular,Selfemployeed,47088.0,1.0
709045683,43,M,4,High School,Married,NY,91750,No,yes,no,Cellular,Selfemployeed,45314.0,1.0
709046958,60,M,0,Uneducated,Single,CA,91750,No,no,no,Cellular,Selfemployeed,117796.0,1.0
709051533,43,M,3,Graduate,Married,CA,91750,Yes,yes,no,Cellular,Selfemployeed,87414.0,1.0
709052883,45,M,4,Graduate,Single,CA,91750,Yes,no,no,Cellular,Selfemployeed,100498.0,1.0
709054083,47,M,3,Graduate,Single,FL,91750,Yes,no,no,Cellular,Selfemployeed,79546.0,1.0
709056558,36,F,1,Graduate,Single,CA,91750,Yes,no,no,Cellular,Selfemployeed,19817.0,3.0
709058808,50,F,2,Graduate,Single,NY,91750,No,no,no,Cellular,Selfemployeed,23748.0,3.0
709061658,47,M,2,Uneducated,Married,NY,91750,No,no,no,Cellular,Govt,23748.0,1.0
709064208,56,F,1,Uneducated,Married,FL,91750,Yes,no,no,Cellular,Selfemployeed,23748.0,3.0
709065483,49,M,2,High School,Married,NY,91750,Yes,no,no,Unknown,Businessman,86899.0,2.0
709066983,43,F,2,Uneducated,Single,NY,91750,Yes,yes,no,Unknown,Businessman,86899.0,1.0
709068183,47,M,2,High School,Married,NY,91750,Yes,yes,yes,Unknown,Businessman,86899.0,1.0
709071408,45,M,2,Graduate,Married,FL,91750,No,no,no,Cellular,Businessman,86899.0,3.0
709074108,56,F,3,Graduate,Married,NY,91750,No,no,no,Cellular,Govt,32487.0,3.0
709075533,38,M,1,Graduate,Married,IA,91750,No,yes,no,Cellular,Govt,115365.0,3.0
709077933,41,M,3,Graduate,Married,NJ,91750,No,no,no,Cellular,Govt,63667.0,3.0
709078908,53,M,1,Graduate,Married,TX,91750,Yes,yes,yes,Cellular,Govt,85957.0,2.0
709079883,42,F,4,High School,Married,NY,91750,Yes,yes,no,Cellular,Retirees,31902.0,3.0
709080783,41,M,3,High School,Single,NY,91750,No,no,no,Cellular,Govt,75402.0,2.0
709081683,54,F,1,High School,Single,FL,91750,No,no,no,Cellular,Govt,53694.0,1.0
709082808,38,M,2,Unknown,Single,NJ,91750,No,no,no,Cellular,Businessman,92816.0,3.0
709085358,44,F,4,Uneducated,Single,NY,91750,No,no,no,Cellular,Businessman,29488.0,2.0
709086933,46,F,2,Unknown,Single,TX,91750,No,no,no,Cellular,Businessman,53739.0,3.0
709087983,54,M,2,Graduate,Married,CA,91750,No,no,no,Cellular,Businessman,90136.0,2.0
709094358,49,M,3,Uneducated,Married,TX,91750,No,yes,no,Cellular,Businessman,236628.0,1.0
709096908,40,F,3,Uneducated,Married,TX,91750,No,no,no,Cellular,Retirees,17285.0,1.0
709098108,52,M,2,Graduate,Married,TX,91750,No,yes,no,Cellular,Retirees,76611.0,1.0
709100283,41,F,3,Graduate,Married,NY,91750,No,yes,no,Cellular,Retirees,32797.0,1.0
709101258,53,F,3,Graduate,Married,NJ,91750,Yes,yes,yes,Cellular,Govt,23073.0,2.0
709102458,57,F,1,Uneducated,Single,TX,91750,Yes,no,no,Cellular,Govt,30585.0,2.0
709103358,41,F,4,Unknown,Single,TX,91750,Yes,yes,no,Cellular,Selfemployeed,31487.0,2.0
709104333,29,F,1,High School,Single,FL,91750,Yes,no,no,Unknown,Retirees,31487.0,2.0
709106358,65,F,1,Unknown,Single,NY,91750,No,no,no,Unknown,Selfemployeed,11997.0,2.0
709108533,41,F,3,Post-Graduate,Single,FL,91750,No,yes,no,Unknown,Businessman,11997.0,1.0
709110633,48,F,4,Unknown,Married,FL,91750,No,no,no,Unknown,Businessman,11997.0,1.0
709112508,29,F,2,Unknown,Married,FL,91750,No,no,yes,Cellular,Businessman,22762.0,2.0
709117533,51,F,1,High School,Married,NY,91750,Yes,yes,no,Cellular,Selfemployeed,14975.0,2.0
709120008,59,M,0,Unknown,Single,TX,91750,No,yes,no,Unknown,Selfemployeed,10194.0,3.0
709121283,35,F,2,Unknown,Married,TX,91750,No,yes,no,Unknown,Selfemployeed,14975.0,1.0
709122483,56,F,4,Unknown,Married,NY,91750,No,no,no,Unknown,Selfemployeed,18306.0,1.0
709123908,46,M,2,Doctorate,Married,NJ,91750,No,no,no,Cellular,Govt,82618.0,1.0
709124883,50,M,2,Post-Graduate,Married,TX,91750,No,no,no,Cellular,Govt,96537.0,1.0
709126833,44,F,3,Unknown,Married,TX,91750,No,yes,no,Cellular,Govt,48929.0,1.0
709127808,42,F,4,Uneducated,Married,NY,91750,No,yes,no,Cellular,Govt,48929.0,1.0
709131033,65,M,0,Unknown,Single,CA,91750,No,no,no,Cellular,Govt,48929.0,3.0
709134333,48,M,4,Doctorate,Single,CA,91750,No,yes,yes,Cellular,Businessman,74271.0,3.0
709137558,50,M,3,Uneducated,Single,CA,91750,No,no,no,Cellular,Govt,74271.0,3.0
709140858,45,M,4,Uneducated,Married,CA,91750,No,no,no,Cellular,Govt,93790.0,1.0
709141908,54,F,4,Unknown,Single,NY,91750,No,yes,no,Cellular,Businessman,14975.0,3.0
709143183,43,F,3,Uneducated,Single,NY,91750,No,no,no,Cellular,Businessman,14975.0,1.0
709145958,36,F,3,Uneducated,Single,MI,91750,Yes,yes,no,Cellular,Selfemployeed,14975.0,1.0
709149408,57,F,3,Uneducated,Single,FL,91750,Yes,no,no,Cellular,Businessman,25885.0,3.0
709150608,52,F,2,High School,Married,CA,91750,No,no,no,Cellular,Businessman,31030.0,2.0
709153008,43,M,3,High School,Single,FL,91750,No,yes,no,Cellular,Businessman,74069.0,2.0
